id,title,year,rating,genre,director,overview,cast
761876,Raat Baaki Hai,2021.0,6.0,"Crime, Thriller, Drama",Avinash Das,"It's a story of one night where estranged lovers Kartik and Vasuki end up meeting each other after 12 years under strange circumstances. Kartik is on a run for being a murder suspect. However, there is more than what meets the eye.","Anup Soni, Paoli Dam, Rahul Dev, Dippanita Sharma, Sameer Malhotra"
110820,Bandhan,1940.0,0.0,Unknown,N.R. Acharya,"Beena, a young village girl and Nirmal love each other. When Suresh decides to create rift between them, things begin to challenge both Beena and Nirmal.","Leela Chitnis, Ashok Kumar, P.F. Pithawala, V.H. Desai, Shah Nawaz"
881614,Adbhut,,0.0,Thriller,Sabbir Khan,"Follows Diana who doesn't believe in ghosts or supernatural power. But when she feels something strange happening on a regular basis, she reaches out to Nawaz for help.","Nawazuddin Siddiqui, Diana Penty, Shreya Dhanwanthary, Vikram Gokhale, Rohan Vinod Mehra"
357830,Prem Deewane,1992.0,7.5,"Action, Romance",Sachin Pilgaonkar,"Radha (Pooja Bhatt) and Manohar (Vivek Mushran) love each other and want to get married, but Radha's dad (Ashok Saraf) does not approve of their marriage as Manohar comes from a poor family. He instructs Radha not to leave the house, but Radha finds a way to escape and goes to Manohar's house. Anticipating more obstacles, they run away, guided by Radha's uncle Natwarlal(Prem Chopra). Natwarlal convinces them that they must kidnap a wealthy person and demand a big ransom and take the money to appease Radha's dad. It is then they start to realize that their uncle has some other devious plans for them.","Pooja Bhatt, Vivek Mushran, Jackie Shroff, Madhuri Dixit, Bharat Bhushan"
936626,Kaalia,1997.0,7.3,Unknown,T. L. V. Prasad,"Kalicharan lives a middle-class life with his unmarried sister. He meets with a young woman,both fall in love with each other, and get married. Since Kalicharan is a honest man, who refuses to accept nor give any bribes, which brings him in the bad books of gangster Bhawani Singh. When Singh puts pressure on Kalicharan, there is a showdown, the police are involved, resulting in the arrest of Kalicharan. In prison, a new Kalicharan is born - who calls himself Kaalia - and whose main motive is the destruction of Bhawani Singh. When Kaalia is discharged from prison, he finds out that Bhawani is now a Member of Parliament, he accordingly plots to kill him and does succeed. What Kaalia does not know is that Bhawani has a brother in Pratap Singh, a man known for his ruthlessness, his power, his contacts within the police and Ministerial staff, and who will not rest until he has finished killing Kaalia, his wife, and sister.",Mithun Chakraborty
647554,Anokha Andaaz,1995.0,0.0,Romance,Lawrence D'Souza,"Manish and Reema are in love but Reema's mother is against their union. They take shelter at Charlie's house who gets murdered, which puts their lives at risk.","Manisha Koirala, Manish Kumar, Dalip Tahil, Annu Kapoor, Tej Sapru"
166229,Papa Kahte Hain,1996.0,0.0,Unknown,Mahesh Bhatt,"Sweety lives with her mom, maternal grandpa, and grandma.  All she knows is that she is not permitted to talk about her father at home","Jugal Hansraj, Mayuri Kango, Anupam Kher, Dinesh Hingoo, Alok Nath"
154314,Gambler,1971.0,5.0,"Mystery, Thriller",Amarjeet,"Raja (Dev Anand) has been abandoned by his biological mother at a very young age, and grows up with Master (Jeevan), a criminal don and card-sharp, who would like Raja to continue working with him on a commission basis. Raja learns all that could be learned about playing cards, quits work with Master, and starts work on his own. He succeeds considerably, and soon gets rich and wealthy. He falls in love with beautiful Chandra Gangaram (Zaheeda), and would like to marry her. But her father would like her to marry U.K. settled Ram Mehta(Sudhir), before Raja could do or say anything against this alliance, he is charged with the cold-blooded murder of Master. The climax in Raja's life is in the Court Room where he will find out about his past, and about his parents - while he awaits the outcome of the trial. From http://en.wikipedia.org/wiki/Gambler_(film)","Dev Anand, Zaheeda, Shatrughan Sinha, Mumtaz Begum, Kishore Sahu"
72578,Khwahish,2003.0,6.0,"Drama, Romance",Govind Menon,"A story bout a relationship that's ended. Khwahish traces the sexy, funny and intense relationship of Amar Ranawat(Himanshu Malik) and Lekha Khorzuvekar (Mallika Sherawat) from the time they meet in the last semester of college, their quirky romance, marriage and its ups and downs to the tragic end five years later. Probably the first Bollywood musical about the trials and tribulations of a young Indian urban couple.","Himanshu Malik, Mallika Sherawat, Mahmud Babai, Shivaji Satham"
170458,Kirchiyaan,2013.0,8.0,Unknown,Sudhir Mishra,A real time story. How a bizarre incident in a Chhattarpur farm changes the lives of so many people. How the past comes back to redeem itself. How lives get shattered and cleaned up in just 15 minutes. How life offers a sudden opportunity to make it large… in just one moment.,"Chitrangada Singh, Sushant Singh, Vipin Sharma"
920109,Sindoor Ki Saugandh,2002.0,0.0,Action,Swaroop Kumar,"Orphaned Roshni lives a poor-lifestyle with her maternal uncle, Gulal, and his wife, and they do Nautanki (singing and dancing) from village to village for a living. She is in love with Sharad and both want to get married. Lusty Thakur Gajraj Singh, who will shortly become an MLA, takes a liking to Roshni and, together with bandit Bhairav Singh, abduct Roshni in her bridal gear, killing Sharad, and having their way with her. Roshni survives, decides to complain to the Police, not only refuse to take any action, but the Police Inspector in Charge also has his way with her. Humiliated, she is left on the streets, rescued by kind-hearted bandit, Shankara, who recruits her and she swears to avenge her humiliation by killing her molesters. She unleashes a wave of terror attacks, prompting the government to assign Inspector Ramesh Kumar to arrest her at any and all costs. The question remains, does Roshni have enough time to carry out her vengeance before being arrested by Ramesh Kumar?","Ishrat Ali, Arun Bakshi, Pinky Chinoy, Pooja Dadwal, Pankaj Dheer"
549249,Saari Raat,2015.0,8.7,Drama,Aparna Sen,Story of a couple on the second night of their wedding and how things unfurl in their lives.,"Konkona Sen Sharma, Ritwick Chakraborty, Anjan Dutt"
515629,Liberation,1988.0,10.0,Drama,Aruna Raje,"A village is inhabited mainly by women whose husbands are in the cities earning a living. Taking advantage of the situation, a man who returns to his village succeeds in seducing most of the women.","Vinod Khanna, Hema Malini, Naseeruddin Shah, Neena Gupta, Reema Lagoo"
509746,Jab Andhera Hota Hai,1974.0,0.0,"Crime, Drama, Mystery, Romance, Thriller, Horror",Deepak Bahry,"The city is rocked by a serial killer who only kills young women at night, so women don't want to step outside the house when it turns dark.","Vikram Makandar, Prema Narayan, Madan Puri, Jalal Agha, Helen"
427147,Ratan,1944.0,6.0,"Music, Romance",M. Sadiq,They are in love - have grown up together. Circumstances lead her to get married to a older man with a small child who does not accept her physically after having seen her face for the first time - he feels guilty that she has been cheated upon and her youth has been snatched away. One day she returns home to meet her childhood friend.,"Swaran Lata, Karan Dewan, Amir Banu, Basant Kumar, Azoorie"
881582,Contract Killer,2020.0,0.0,Unknown,Sajan Agarwal,,"Mokshita Raaghav, Ajaz Khan"
769684,Sazaa,1951.0,0.0,Unknown,Fali Mistry,"Kamini (Shyama) runs over a young man (Dev Anand), who is seriously injured. Kamini visits him daily even while he is unconscious. When he recovers, she is attracted to him, and sets him up with employment with her dad Seth Mothumal's (Gope) business as a manager. He dines at Mothumal's house by Kamini, where he comes across a mute maid-servant named Asha (Nimmi). Asha is attracted to him, and he also feels attracted towards her, little knowing that his past has come to re-visit him in her form, and not knowing the changes it will bring to his life.","Nimmi, Dev Anand, Shyama, Gope, Durga Khote"
239582,My Little Devil,1999.0,5.0,"Drama, Family",Gopi Desai,,Unknown
819020,Agniputra,2000.0,10.0,Action,Unknown,"Arjun, a devoted son and brother, loves his mother and three sisters dearly. He sacrifices his love and happiness to safeguard his family against all odds.","Mithun Chakraborty, Asrani, Prem Chopra, Pinky Chinoy, Deepshika Nagpal"
543521,HahaKaar,2018.0,7.0,Comedy,Karan Asnani,"HahaKaar is a culmination of 50 minutes of random jokes and stories from Gaurav Kapoor. It's basically stories from his life or his friends' life or friends of friends' life. However, he will tell it like all these things happened with him and he is the victim of a weird school, weird job, weird trips and weird friends. Also, there are a lot of lies in the show which you will never know.",Gaurav Kapoor
238876,Last Train To Mahakali,2000.0,5.3,"Drama, Crime, Mystery",Anurag Kashyap,The story of a doctor on death row who claims to have discovered a permanent cure for any virus-based disease.,"Kay Kay Menon, Nivedita Bhattacharya, Vijay Maurya, Loveleen Mishra"
619096,Rishta Kagaz Ka,1983.0,5.0,"Drama, Music",Ajay Goel,It takes a debilitating disease like cancer to reunite brother (Raj Babbar) and sister (Nutan).,"Nutan, Raj Babbar, Rati Agnihotri, Suresh Oberoi, Neeta Mehta"
464445,Maha Badmaash,1977.0,0.0,Unknown,R.G. Thaker,"Ratan runs a legitimate casino, little knowing that he is under surveillance by an international gangster named Mogambha, who is unseen, but heard only. When Ratan is approached and asked to partner with Mogambha, he refuses, and is implicated in a murder of a man named Mombha. Thus entrapped, he agrees to be part of Mogambha's gang and is asked to work together with Pinky Nathani and Mike. Subsequently, Ratan is asked to kill Ajit Saxena, the Commissioner of Police, which he refuses to do. Mogambho's men then abduct his Secretary, Reddy, and his sister, Mala, and hold them for ransom until such time Ratan assassinates Ajit. Will Ratan commit this felony, or refuse at the risk of losing Reddy and Mala.","Vinod Khanna, Neetu Singh, Bindu Desai, Nisar Ahmad Ansari, Harbans Darshan M. Arora"
260669,In the Name of God,1992.0,8.6,Documentary,Anand Patwardhan,"The film explores the campaign waged by the Hindu right-wing organisation Vishva Hindu Parishad to build a Ram temple at the site of the Babri Masjid in Ayodhya, as well as the communal violence that it triggered. A couple of months after Ram ke Naam was released, VHP activists demolished the Babri Masjid in 1992, provoking further violence.",Unknown
528028,Swati,1986.0,0.0,Romance,Kranthi Kumar,"Sharda, a nurse and single mother, raises her daughter Swati as an independent, articulate young woman. Swati is a strong advocate of women's rights in a society where there is significant male domination. Swati deals with eve teasers firmly, sometimes with considerable force. When a married friend of hers gets raped in the presence of her husband, she acts as a counsellor and helps them adjust to the reality of a society that blames the victim and not the rapists. Swati takes on a huge transformation when she meets a political activist and falls in love with him. She embarks on a project of matchmaking for her mother and engineers a wedding with a widower who has a grown-up daughter.","Meenakshi Sheshadri, Shashi Kapoor, Sharmila Tagore, Akbar Khan, Madhuri Dixit"
33375,My Bollywood Bride,2006.0,5.0,"Comedy, Romance",Rajeev Virani,"The story of Alex, a copy-writer dreaming of being an adventure novelist someday, who meets and romances Indian beauty Reena, while she is vacationing in California. Torn by her blossoming feelings for Alex and her Indian family values and obligations, Reena returns home without saying goodbye. Alex, distraught by the turn of events, decides to follow her to Mumbai and win her back.","Jason Lewis, Kashmera Shah, Gulshan Grover, Sanjay Suri, Neha Dubey"
1201012,Dhoom Dhaam,,0.0,Comedy,Rishab Seth,"On their wedding night, an oddball couple is thrust into a chaotic chase, dodging goons and cops in a frenzied hunt for the mysterious ""Charlie.""","Yami Gautam Dhar, Pratik Gandhi, Eijaz Khan, Mukul Chadda, Pavitra Sarkar"
499240,Madhosh,1994.0,5.0,"Romance, Drama, Music, Action",Vikram Bhatt,"Much to his disapproval, a wealthy man finds history repeating itself when his daughter falls in love with a poor boy, who also happens to be the son of a past enemy.","Faisal Hussain Khan, Anjali Jathar, Supriya Pathak, Dilip Dhawan, Mushtaq Khan"
